"id","chemical_name","chemical_id","protein_name","protein_id","relation_name","relation_type","relation_id","evidence_type","source_type","source_link","dikb_link"
510,N-desalkylquetiapine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/473a3ac4-67f4-4782-baa9-7f9bdd8761f4,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/N-desalkylquetiapine_inhibits_cyp1a2.html
513,demethylcitalopram,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/demethylcitalopram_inhibits_cyp3a4.html
516,venlafaxine,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_inhibits_cyp3a4.html
517,venlafaxine,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/9205822,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_inhibits_cyp3a4.html
521,eszopiclone,,CYP1A2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/eszopiclone_inhibits_CYP1A2.html
522,methadone,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/methadone_inhibits_cyp2d6.html
524,cimetidine,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cimetidine_inhibits_cyp3a4.html
525,cimetidine,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cimetidine_inhibits_cyp3a4.html
527,telithromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/4471223e-9023-457e-be2e-8e4e0c2d94d1,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/telithromycin_inhibits_cyp3a4.html
528,telithromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/4471223e-9023-457e-be2e-8e4e0c2d94d1,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/telithromycin_inhibits_cyp3a4.html
529,telithromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/telithromycin_inhibits_cyp3a4.html
530,aripiprazole,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_inhibits_cyp2c9.html
531,mexiletine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/AB73778B-6794-441C-B127-610A6D0733EA,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mexiletine_inhibits_cyp1a2.html
532,mexiletine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/AB73778B-6794-441C-B127-610A6D0733EA,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mexiletine_inhibits_cyp1a2.html
533,mexiletine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mexiletine_inhibits_cyp1a2.html
537,simvastatin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/11075313,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/simvastatin_inhibits_cyp3a4.html
543,ranolazine,,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranolazine_inhibits_p-glycoprotein.html
544,ranolazine,,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranolazine_inhibits_p-glycoprotein.html
545,paliperidone,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp3a4.html
539,fluconazole,CHEBI:46081,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_NR,http://www.ncbi.nlm.nih.gov/pubmed/8801057,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fluconazole_inhibits_cyp2c9.html
546,paliperidone,,cyp3a5,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp3a5.html
551,ticagrelor,,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ticagrelor_inhibits_p-glycoprotein.html
552,duloxetine,,cyp3a5,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/duloxetine_inhibits_cyp3a5.html
553,duloxetine,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/duloxetine_inhibits_cyp3a4.html
556,paliperidone,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp2c9.html
557,paliperidone,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp2c9.html
558,paliperidone,,cyp2c8,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp2c8.html
559,gefitinib,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/gefitinib_inhibits_cyp2d6.html
561,S-didemethylcitalopram,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/S-didemethylcitalopram_inhibits_cyp2d6.html
562,R-citalopram,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-citalopram_inhibits_cyp1a2.html
566,hydralazine,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/hydralazine_inhibits_cyp2d6.html
568,azithromycin,,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/azithromycin_inhibits_p-glycoprotein.html
569,azithromycin,,p-glycoprotein,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/azithromycin_inhibits_p-glycoprotein.html
572,ziprasidone,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8326928a-2cb6-4f7f-9712-03a425a14c37,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp2d6.html
573,ziprasidone,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8326928a-2cb6-4f7f-9712-03a425a14c37,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp2d6.html
574,febuxostat,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/febuxostat_inhibits_cyp2d6.html
575,zileuton,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zileuton_inhibits_cyp1a2.html
576,cinacalcet,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp2d6.html
577,cinacalcet,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/16680561,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp2d6.html
578,cinacalcet,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/17652181,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp2d6.html
579,cinacalcet,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp2d6.html
580,mirtazapine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10997935,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_inhibits_cyp1a2.html
582,famotidine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/famotidine_inhibits_cyp1a2.html
583,felbamate,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/felbamate_inhibits_cyp2c19.html
588,rosiglitazone,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/ec682aec-e98f-41a1-9d21-eb7580ea3a8a,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rosiglitazone_inhibits_cyp2d6.html
589,ziprasidone,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8326928a-2cb6-4f7f-9712-03a425a14c37,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp2c9.html
590,ziprasidone,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10771452,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp2c9.html
591,venlafaxine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_inhibits_cyp1a2.html
592,venlafaxine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/9205822,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_inhibits_cyp1a2.html
593,venlafaxine,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_PK_DDI_NR,http://www.ncbi.nlm.nih.gov/pubmed/10073324,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_inhibits_cyp1a2.html
594,aripiprazole,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_inhibits_cyp1a2.html
595,cimetidine,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cimetidine_inhibits_cyp2c19.html
597,voriconazole-N-oxide,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/ce3ef5cf-3087-4d92-9d94-9eb8287228db,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/voriconazole-N-oxide_inhibits_cyp2c19.html
598,ranitidine,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranitidine_inhibits_cyp2d6.html
605,allopurinol,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/allopurinol_inhibits_cyp1a2.html
612,ziprasidone,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8326928a-2cb6-4f7f-9712-03a425a14c37,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp1a2.html
613,ziprasidone,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10771452,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp1a2.html
617,R-citalopram,,cyp2c9,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-citalopram_inhibits_cyp2c9.html
619,clarithromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/8880291,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/clarithromycin_inhibits_cyp3a4.html
606,paroxetine,CHEBI:7936,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,EV_PK_DDI_Par_Grps,http://www.ncbi.nlm.nih.gov/pubmed/11910262,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paroxetine_inhibits_cyp2d6.html
620,clarithromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/aa44552c-3cfe-4111-8aa5-4251aeed9be9,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/clarithromycin_inhibits_cyp3a4.html
621,clarithromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/clarithromycin_inhibits_cyp3a4.html
622,clarithromycin,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/clarithromycin_inhibits_cyp3a4.html
623,clarithromycin,,cyp3a5,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/aa44552c-3cfe-4111-8aa5-4251aeed9be9,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/clarithromycin_inhibits_cyp3a5.html
624,cinacalcet,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_inhibits_cyp1a2.html
629,ziprasidone,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8326928a-2cb6-4f7f-9712-03a425a14c37,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp2c19.html
630,ziprasidone,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10771452,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_inhibits_cyp2c19.html
632,rosiglitazone,,cyp2e1,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/ec682aec-e98f-41a1-9d21-eb7580ea3a8a,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rosiglitazone_inhibits_cyp2e1.html
633,paliperidone,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp1a2.html
634,paliperidone,,cyp1a2,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp1a2.html
635,R-citalopram,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-citalopram_inhibits_cyp2c19.html
636,desvenlafaxine,,cyp2d6,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/desvenlafaxine_inhibits_cyp2d6.html
637,nilotinib,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/nilotinib_inhibits_cyp3a4.html
638,mirtazapine,,cyp2c19,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome,http://www.ncbi.nlm.nih.gov/pubmed/10997935,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_inhibits_cyp2c19.html
639,paliperidone,,cyp2a6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp2a6.html
640,paliperidone,,cyp2a6,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/7b8e5b26-b9e4-4704-921b-3c3c0d159916,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/paliperidone_inhibits_cyp2a6.html
645,topiramate,,cyp3a4,,inhibits,inhibits,RO_0002449,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=10338,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/topiramate_inhibits_cyp3a4.html
