cui	eg_uri	obo
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_Q7LC44
C0002055	http://dikb.org/ad#C0002055	http://purl.obolibrary.org/obo/PR_Q86YQ2
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_Q8AWC3
C0205352	http://dikb.org/ad#C0205352	http://purl.obolibrary.org/obo/PR_Q8QGW7
C0030738	http://dikb.org/ad#C0030738	http://purl.obolibrary.org/obo/PR_Q8VEM9
C0175648	http://dikb.org/ad#C0175648	http://purl.obolibrary.org/obo/PR_Q8VHK8
C0071163	http://dikb.org/ad#C0071163	http://purl.obolibrary.org/obo/PR_Q8WU39
C0243044	http://dikb.org/ad#C0243044	http://purl.obolibrary.org/obo/PR_Q90474
C0965915	http://dikb.org/ad#C0965915	http://purl.obolibrary.org/obo/PR_Q91WA6
C1314792	http://dikb.org/ad#C1314792	http://purl.obolibrary.org/obo/PR_Q94527
C0071728	http://dikb.org/ad#C0071728	http://purl.obolibrary.org/obo/PR_Q94920
C1739039	http://dikb.org/ad#C1739039	http://purl.obolibrary.org/obo/PR_Q94CE5
C0525037	http://dikb.org/ad#C0525037	http://purl.obolibrary.org/obo/PR_Q96518
C0030375	http://dikb.org/ad#C0030375	http://purl.obolibrary.org/obo/PR_Q96C90
C0015677	http://dikb.org/ad#C0015677	http://purl.obolibrary.org/obo/PR_Q96M02
C0205352	http://dikb.org/ad#C0205352	http://purl.obolibrary.org/obo/PR_Q99732
C0030738	http://dikb.org/ad#C0030738	http://purl.obolibrary.org/obo/PR_Q9BQ90
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_Q9D1X0
C0071163	http://dikb.org/ad#C0071163	http://purl.obolibrary.org/obo/PR_Q9D8I1
C0965915	http://dikb.org/ad#C0965915	http://purl.obolibrary.org/obo/PR_Q9EQL9
C0205087	http://dikb.org/ad#C0205087	http://purl.obolibrary.org/obo/PR_Q9FKA9
C0965915	http://dikb.org/ad#C0965915	http://purl.obolibrary.org/obo/PR_Q9H0F6
C0008107	http://dikb.org/ad#C0008107	http://purl.obolibrary.org/obo/PR_Q9MBA1
C1711300	http://dikb.org/ad#C1711300	http://purl.obolibrary.org/obo/PR_Q9NHD5
C0008107	http://dikb.org/ad#C0008107	http://purl.obolibrary.org/obo/PR_Q9STS7
C0244989	http://dikb.org/ad#C0244989	http://purl.obolibrary.org/obo/PR_Q9U2Q9
C0034634	http://dikb.org/ad#C0034634	http://purl.obolibrary.org/obo/PR_Q9UQ07
C1550244	http://dikb.org/ad#C1550244	http://purl.obolibrary.org/obo/PR_Q9V629
C0723595	http://dikb.org/ad#C0723595	http://purl.obolibrary.org/obo/PR_Q9VAC5
C0007452	http://dikb.org/ad#C0007452	http://purl.obolibrary.org/obo/PR_Q9VCR3
C0006041	http://dikb.org/ad#C0006041	http://purl.obolibrary.org/obo/PR_Q9VIP7
C0004684	http://dikb.org/ad#C0004684	http://purl.obolibrary.org/obo/PR_Q9VS59
C0066357	http://dikb.org/ad#C0066357	http://purl.obolibrary.org/obo/PR_Q9WU20
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_Q9WV31
C0034634	http://dikb.org/ad#C0034634	http://purl.obolibrary.org/obo/PR_Q9WVS4
C0011318	http://dikb.org/ad#C0011318	http://purl.obolibrary.org/obo/PR_Q9XZT6
C0019796	http://dikb.org/ad#C0019796	http://purl.obolibrary.org/obo/PR_Q9YH06
C0723595	http://dikb.org/ad#C0723595	http://purl.obolibrary.org/obo/PR_Q9Z0F8
C0723595	http://dikb.org/ad#C0723595	http://purl.obolibrary.org/obo/PR_Q9Z1K9
C0030892	http://dikb.org/ad#C0030892	http://purl.obolibrary.org/obo/PW_0000045
C1512804	http://dikb.org/ad#C1512804	http://purl.obolibrary.org/obo/PW_0000143
C0009547	http://dikb.org/ad#C0009547	http://purl.obolibrary.org/obo/PW_0000503
C0030013	http://dikb.org/ad#C0030013	http://purl.obolibrary.org/obo/PW_0001059
C0007586	http://dikb.org/ad#C0007586	http://purl.obolibrary.org/obo/PW_0001317
C3888058	http://dikb.org/ad#C3888058	http://purl.obolibrary.org/obo/RO_0002577
C1710082	http://dikb.org/ad#C1710082	http://purl.obolibrary.org/obo/SO_0000418
C0700276	http://dikb.org/ad#C0700276	http://purl.obolibrary.org/obo/UBERON_0000061
C1705248	http://dikb.org/ad#C1705248	http://purl.obolibrary.org/obo/UBERON_0000062
C1305865	http://dikb.org/ad#C1305865	http://purl.obolibrary.org/obo/UBERON_0000120
C0504085	http://dikb.org/ad#C0504085	http://purl.obolibrary.org/obo/UBERON_0000174
C0005767	http://dikb.org/ad#C0005767	http://purl.obolibrary.org/obo/UBERON_0000178
C0205123	http://dikb.org/ad#C0205123	http://purl.obolibrary.org/obo/UBERON_0000209
C0442030	http://dikb.org/ad#C0442030	http://purl.obolibrary.org/obo/UBERON_0000210
C1184148	http://dikb.org/ad#C1184148	http://purl.obolibrary.org/obo/UBERON_0000311
C0015965	http://dikb.org/ad#C0015965	http://purl.obolibrary.org/obo/UBERON_0000323
C0933845	http://dikb.org/ad#C0933845	http://purl.obolibrary.org/obo/UBERON_0000353
C2347379	http://dikb.org/ad#C2347379	http://purl.obolibrary.org/obo/UBERON_0000363
C1180419	http://dikb.org/ad#C1180419	http://purl.obolibrary.org/obo/UBERON_0000381
C0042817	http://dikb.org/ad#C0042817	http://purl.obolibrary.org/obo/UBERON_0000411
C0023879	http://dikb.org/ad#C0023879	http://purl.obolibrary.org/obo/UBERON_0000435
C1883067	http://dikb.org/ad#C1883067	http://purl.obolibrary.org/obo/UBERON_0000464
C0444584	http://dikb.org/ad#C0444584	http://purl.obolibrary.org/obo/UBERON_0000468
C0014609	http://dikb.org/ad#C0014609	http://purl.obolibrary.org/obo/UBERON_0000483
C0162367	http://dikb.org/ad#C0162367	http://purl.obolibrary.org/obo/UBERON_0000913
C0920502	http://dikb.org/ad#C0920502	http://purl.obolibrary.org/obo/UBERON_0000923
C0006104	http://dikb.org/ad#C0006104	http://purl.obolibrary.org/obo/UBERON_0000955
C1305694	http://dikb.org/ad#C1305694	http://purl.obolibrary.org/obo/UBERON_0000958
C0015811	http://dikb.org/ad#C0015811	http://purl.obolibrary.org/obo/UBERON_0000981
C1508753	http://dikb.org/ad#C1508753	http://purl.obolibrary.org/obo/UBERON_0001008
C3542961	http://dikb.org/ad#C3542961	http://purl.obolibrary.org/obo/UBERON_0001016
C1185740	http://dikb.org/ad#C1185740	http://purl.obolibrary.org/obo/UBERON_0001018
C0036665	http://dikb.org/ad#C0036665	http://purl.obolibrary.org/obo/UBERON_0001032
C0042036	http://dikb.org/ad#C0042036	http://purl.obolibrary.org/obo/UBERON_0001088
C0039097	http://dikb.org/ad#C0039097	http://purl.obolibrary.org/obo/UBERON_0001090
C0004457	http://dikb.org/ad#C0004457	http://purl.obolibrary.org/obo/UBERON_0001093
C0242692	http://dikb.org/ad#C0242692	http://purl.obolibrary.org/obo/UBERON_0001134
C0017136	http://dikb.org/ad#C0017136	http://purl.obolibrary.org/obo/UBERON_0001199
C1519988	http://dikb.org/ad#C1519988	http://purl.obolibrary.org/obo/UBERON_0001213
C0042606	http://dikb.org/ad#C0042606	http://purl.obolibrary.org/obo/UBERON_0001349
C0007806	http://dikb.org/ad#C0007806	http://purl.obolibrary.org/obo/UBERON_0001359
C0026607	http://dikb.org/ad#C0026607	http://purl.obolibrary.org/obo/UBERON_0001384
C0699819	http://dikb.org/ad#C0699819	http://purl.obolibrary.org/obo/UBERON_0001555
C0029127	http://dikb.org/ad#C0029127	http://purl.obolibrary.org/obo/UBERON_0001783
C1184808	http://dikb.org/ad#C1184808	http://purl.obolibrary.org/obo/UBERON_0001810
C0017562	http://dikb.org/ad#C0017562	http://purl.obolibrary.org/obo/UBERON_0001828
C1280388	http://dikb.org/ad#C1280388	http://purl.obolibrary.org/obo/UBERON_0001834
C0228174	http://dikb.org/ad#C0228174	http://purl.obolibrary.org/obo/UBERON_0001869
C0028633	http://dikb.org/ad#C0028633	http://purl.obolibrary.org/obo/UBERON_0001882
C0228174	http://dikb.org/ad#C0228174	http://purl.obolibrary.org/obo/UBERON_0001893
C1305694	http://dikb.org/ad#C1305694	http://purl.obolibrary.org/obo/UBERON_0001896
C0009413	http://dikb.org/ad#C0009413	http://purl.obolibrary.org/obo/UBERON_0001914
C1515051	http://dikb.org/ad#C1515051	http://purl.obolibrary.org/obo/UBERON_0001940
C0175173	http://dikb.org/ad#C0175173	http://purl.obolibrary.org/obo/UBERON_0001950
C3887642	http://dikb.org/ad#C3887642	http://purl.obolibrary.org/obo/UBERON_0001954
C0175412	http://dikb.org/ad#C0175412	http://purl.obolibrary.org/obo/UBERON_0001965
C0032105	http://dikb.org/ad#C0032105	http://purl.obolibrary.org/obo/UBERON_0001969
C0229671	http://dikb.org/ad#C0229671	http://purl.obolibrary.org/obo/UBERON_0001977
C0015733	http://dikb.org/ad#C0015733	http://purl.obolibrary.org/obo/UBERON_0001988
C0599332	http://dikb.org/ad#C0599332	http://purl.obolibrary.org/obo/UBERON_0001997
C0018220	http://dikb.org/ad#C0018220	http://purl.obolibrary.org/obo/UBERON_0002020
C3536733	http://dikb.org/ad#C3536733	http://purl.obolibrary.org/obo/UBERON_0002104
C0262212	http://dikb.org/ad#C0262212	http://purl.obolibrary.org/obo/UBERON_0002192
C0032009	http://dikb.org/ad#C0032009	http://purl.obolibrary.org/obo/UBERON_0002198
C0035561	http://dikb.org/ad#C0035561	http://purl.obolibrary.org/obo/UBERON_0002228
C0037925	http://dikb.org/ad#C0037925	http://purl.obolibrary.org/obo/UBERON_0002240
C0009780	http://dikb.org/ad#C0009780	http://purl.obolibrary.org/obo/UBERON_0002384
C0026845	http://dikb.org/ad#C0026845	http://purl.obolibrary.org/obo/UBERON_0002385
C0162512	http://dikb.org/ad#C0162512	http://purl.obolibrary.org/obo/UBERON_0002435
C0038446	http://dikb.org/ad#C0038446	http://purl.obolibrary.org/obo/UBERON_0002436
C0162867	http://dikb.org/ad#C0162867	http://purl.obolibrary.org/obo/UBERON_0002522
C0458337	http://dikb.org/ad#C0458337	http://purl.obolibrary.org/obo/UBERON_0002600
C0228081	http://dikb.org/ad#C0228081	http://purl.obolibrary.org/obo/UBERON_0002606
C0036687	http://dikb.org/ad#C0036687	http://purl.obolibrary.org/obo/UBERON_0002663
C0175191	http://dikb.org/ad#C0175191	http://purl.obolibrary.org/obo/UBERON_0002740
C2331620	http://dikb.org/ad#C2331620	http://purl.obolibrary.org/obo/UBERON_0002743
C0175190	http://dikb.org/ad#C0175190	http://purl.obolibrary.org/obo/UBERON_0002756
C0152309	http://dikb.org/ad#C0152309	http://purl.obolibrary.org/obo/UBERON_0002769
C0228175	http://dikb.org/ad#C0228175	http://purl.obolibrary.org/obo/UBERON_0002813
C0596458	http://dikb.org/ad#C0596458	http://purl.obolibrary.org/obo/UBERON_0002870
C0025979	http://dikb.org/ad#C0025979	http://purl.obolibrary.org/obo/UBERON_0003003
C0598179	http://dikb.org/ad#C0598179	http://purl.obolibrary.org/obo/UBERON_0003027
C0746922	http://dikb.org/ad#C0746922	http://purl.obolibrary.org/obo/UBERON_0003062
C0230005	http://dikb.org/ad#C0230005	http://purl.obolibrary.org/obo/UBERON_0003155
C0234562	http://dikb.org/ad#C0234562	http://purl.obolibrary.org/obo/UBERON_0003210
C0039485	http://dikb.org/ad#C0039485	http://purl.obolibrary.org/obo/UBERON_0003251
C0011443	http://dikb.org/ad#C0011443	http://purl.obolibrary.org/obo/UBERON_0003672
C0694598	http://dikb.org/ad#C0694598	http://purl.obolibrary.org/obo/UBERON_0003881
C0927195	http://dikb.org/ad#C0927195	http://purl.obolibrary.org/obo/UBERON_0003891
C1516506	http://dikb.org/ad#C1516506	http://purl.obolibrary.org/obo/UBERON_0003911
C0740422	http://dikb.org/ad#C0740422	http://purl.obolibrary.org/obo/UBERON_0003951
C0228491	http://dikb.org/ad#C0228491	http://purl.obolibrary.org/obo/UBERON_0004002
C0022677	http://dikb.org/ad#C0022677	http://purl.obolibrary.org/obo/UBERON_0004134
C0026844	http://dikb.org/ad#C0026844	http://purl.obolibrary.org/obo/UBERON_0004237
C0816871	http://dikb.org/ad#C0816871	http://purl.obolibrary.org/obo/UBERON_0004288
C2334362	http://dikb.org/ad#C2334362	http://purl.obolibrary.org/obo/UBERON_0004462
C1522240	http://dikb.org/ad#C1522240	http://purl.obolibrary.org/obo/UBERON_0004529
C0152345	http://dikb.org/ad#C0152345	http://purl.obolibrary.org/obo/UBERON_0004545
C0014472	http://dikb.org/ad#C0014472	http://purl.obolibrary.org/obo/UBERON_0004670
C0682674	http://dikb.org/ad#C0682674	http://purl.obolibrary.org/obo/UBERON_0004681
C0737244	http://dikb.org/ad#C0737244	http://purl.obolibrary.org/obo/UBERON_0004682
C0392905	http://dikb.org/ad#C0392905	http://purl.obolibrary.org/obo/UBERON_0004770
C0507618	http://dikb.org/ad#C0507618	http://purl.obolibrary.org/obo/UBERON_0004784
C0699819	http://dikb.org/ad#C0699819	http://purl.obolibrary.org/obo/UBERON_0004907
C0042606	http://dikb.org/ad#C0042606	http://purl.obolibrary.org/obo/UBERON_0005236
C0920502	http://dikb.org/ad#C0920502	http://purl.obolibrary.org/obo/UBERON_0005291
C0162512	http://dikb.org/ad#C0162512	http://purl.obolibrary.org/obo/UBERON_0005383
C0741968	http://dikb.org/ad#C0741968	http://purl.obolibrary.org/obo/UBERON_0005396
C0225342	http://dikb.org/ad#C0225342	http://purl.obolibrary.org/obo/UBERON_0005737
C0225342	http://dikb.org/ad#C0225342	http://purl.obolibrary.org/obo/UBERON_0005742
C0230005	http://dikb.org/ad#C0230005	http://purl.obolibrary.org/obo/UBERON_0006054
C0006104	http://dikb.org/ad#C0006104	http://purl.obolibrary.org/obo/UBERON_0006238
C0225342	http://dikb.org/ad#C0225342	http://purl.obolibrary.org/obo/UBERON_0006660
C0015965	http://dikb.org/ad#C0015965	http://purl.obolibrary.org/obo/UBERON_0007220
C0392907	http://dikb.org/ad#C0392907	http://purl.obolibrary.org/obo/UBERON_0007318
C0035295	http://dikb.org/ad#C0035295	http://purl.obolibrary.org/obo/UBERON_0007361
C1521738	http://dikb.org/ad#C1521738	http://purl.obolibrary.org/obo/UBERON_0007688
C0489903	http://dikb.org/ad#C0489903	http://purl.obolibrary.org/obo/UBERON_0007798
C0040442	http://dikb.org/ad#C0040442	http://purl.obolibrary.org/obo/UBERON_0008281
C0007763	http://dikb.org/ad#C0007763	http://purl.obolibrary.org/obo/UBERON_0008995
C0042149	http://dikb.org/ad#C0042149	http://purl.obolibrary.org/obo/UBERON_0009098
C4019080	http://dikb.org/ad#C4019080	http://purl.obolibrary.org/obo/UBERON_0009834
C0004781	http://dikb.org/ad#C0004781	http://purl.obolibrary.org/obo/UBERON_0010011
C0302148	http://dikb.org/ad#C0302148	http://purl.obolibrary.org/obo/UBERON_0010210
C1519551	http://dikb.org/ad#C1519551	http://purl.obolibrary.org/obo/UBERON_0010365
C1180561	http://dikb.org/ad#C1180561	http://purl.obolibrary.org/obo/UBERON_0011392
C1511770	http://dikb.org/ad#C1511770	http://purl.obolibrary.org/obo/UBERON_0011823
C0504096	http://dikb.org/ad#C0504096	http://purl.obolibrary.org/obo/UBERON_0011899
C0016129	http://dikb.org/ad#C0016129	http://purl.obolibrary.org/obo/UBERON_0012355
C0446881	http://dikb.org/ad#C0446881	http://purl.obolibrary.org/obo/UBERON_0013682
C2328150	http://dikb.org/ad#C2328150	http://purl.obolibrary.org/obo/UBERON_0013684
C0444584	http://dikb.org/ad#C0444584	http://purl.obolibrary.org/obo/UBERON_0013702
C3811911	http://dikb.org/ad#C3811911	http://purl.obolibrary.org/obo/UBERON_0016540
C0684164	http://dikb.org/ad#C0684164	http://purl.obolibrary.org/obo/UBERON_0025595
C0331858	http://dikb.org/ad#C0331858	http://purl.obolibrary.org/obo/UBERON_0027368
C0596129	http://dikb.org/ad#C0596129	http://purl.obolibrary.org/obo/UBERON_0035015
C0231448	http://dikb.org/ad#C0231448	http://purl.obolibrary.org/obo/UBERON_2000106
C0228174	http://dikb.org/ad#C0228174	http://purl.obolibrary.org/obo/UBERON_6110636
C0025919	http://dikb.org/ad#C0025919	http://purl.obolibrary.org/obo/VO_0000051
C0008356	http://dikb.org/ad#C0008356	http://purl.obolibrary.org/obo/VO_0000143
C0017376	http://dikb.org/ad#C0017376	http://purl.obolibrary.org/obo/VO_0000156
C0020974	http://dikb.org/ad#C0020974	http://purl.obolibrary.org/obo/VO_0000492
C0599934	http://dikb.org/ad#C0599934	http://purl.obolibrary.org/obo/VO_0000577
C1704419	http://dikb.org/ad#C1704419	http://purl.obolibrary.org/obo/VO_0000805
C0003316	http://dikb.org/ad#C0003316	http://purl.obolibrary.org/obo/VO_0000811
C1519887	http://dikb.org/ad#C1519887	http://purl.obolibrary.org/obo/VO_0000919
C0033011	http://dikb.org/ad#C0033011	http://purl.obolibrary.org/obo/VO_0001094
C0544461	http://dikb.org/ad#C0544461	http://purl.obolibrary.org/obo/VO_0001103
C0021761	http://dikb.org/ad#C0021761	http://purl.obolibrary.org/obo/VO_0001299
C0454664	http://dikb.org/ad#C0454664	http://purl.obolibrary.org/obo/VO_0010632
C0041703	http://dikb.org/ad#C0041703	http://purl.obolibrary.org/obo/VO_0010633
C0042736	http://dikb.org/ad#C0042736	http://purl.obolibrary.org/obo/VO_0010754
C0005290	http://dikb.org/ad#C0005290	http://purl.obolibrary.org/obo/VO_0011155
C0243044	http://dikb.org/ad#C0243044	http://purl.obolibrary.org/obo/VO_0011241
C0700271	http://dikb.org/ad#C0700271	http://purl.obolibrary.org/obo/VO_0011316
C3887622	http://dikb.org/ad#C3887622	http://purl.obolibrary.org/obo/VO_0012375
C0010674	http://dikb.org/ad#C0010674	http://www.ebi.ac.uk/efo/EFO_0000390
C0011847	http://dikb.org/ad#C0011847	http://www.ebi.ac.uk/efo/EFO_0000400
C0751651	http://dikb.org/ad#C0751651	http://www.ebi.ac.uk/efo/EFO_0000591
C0009324	http://dikb.org/ad#C0009324	http://www.ebi.ac.uk/efo/EFO_0000729
C0026850	http://dikb.org/ad#C0026850	http://www.ebi.ac.uk/efo/EFO_0000757
C0816871	http://dikb.org/ad#C0816871	http://www.ebi.ac.uk/efo/EFO_0000806
C0699819	http://dikb.org/ad#C0699819	http://www.ebi.ac.uk/efo/EFO_0000834
C0009780	http://dikb.org/ad#C0009780	http://www.ebi.ac.uk/efo/EFO_0000952
C0042149	http://dikb.org/ad#C0042149	http://www.ebi.ac.uk/efo/EFO_0000975
C0028754	http://dikb.org/ad#C0028754	http://www.ebi.ac.uk/efo/EFO_0001073
C1563743	http://dikb.org/ad#C1563743	http://www.ebi.ac.uk/efo/EFO_0001073
C0023895	http://dikb.org/ad#C0023895	http://www.ebi.ac.uk/efo/EFO_0001421
C0086244	http://dikb.org/ad#C0086244	http://purl.obolibrary.org/obo/CHEBI_11909
C0087161	http://dikb.org/ad#C0087161	http://purl.obolibrary.org/obo/CHEBI_12777
C0070895	http://dikb.org/ad#C0070895	http://purl.obolibrary.org/obo/CHEBI_127780
C0023810	http://dikb.org/ad#C0023810	http://purl.obolibrary.org/obo/CHEBI_16412
C0014912	http://dikb.org/ad#C0014912	http://purl.obolibrary.org/obo/CHEBI_16469
C0003968	http://dikb.org/ad#C0003968	http://purl.obolibrary.org/obo/CHEBI_21241
C0001026	http://dikb.org/ad#C0001026	http://purl.obolibrary.org/obo/CHEBI_15351
C0001041	http://dikb.org/ad#C0001041	http://purl.obolibrary.org/obo/CHEBI_15355
C2744579	http://dikb.org/ad#C2744579	http://purl.obolibrary.org/obo/CHEBI_15422
C0047472	http://dikb.org/ad#C0047472	http://purl.obolibrary.org/obo/CHEBI_1547
C0023570	http://dikb.org/ad#C0023570	http://purl.obolibrary.org/obo/CHEBI_15765
C0002607	http://dikb.org/ad#C0002607	http://purl.obolibrary.org/obo/CHEBI_16134
C0041942	http://dikb.org/ad#C0041942	http://purl.obolibrary.org/obo/CHEBI_16199
C0220853	http://dikb.org/ad#C0220853	http://purl.obolibrary.org/obo/CHEBI_16234
C0001962	http://dikb.org/ad#C0001962	http://purl.obolibrary.org/obo/CHEBI_16236
C3247466	http://dikb.org/ad#C3247466	http://purl.obolibrary.org/obo/CHEBI_16238
C0020281	http://dikb.org/ad#C0020281	http://purl.obolibrary.org/obo/CHEBI_16240
C0028137	http://dikb.org/ad#C0028137	http://purl.obolibrary.org/obo/CHEBI_16301
C0033382	http://dikb.org/ad#C0033382	http://purl.obolibrary.org/obo/CHEBI_16313
C0028128	http://dikb.org/ad#C0028128	http://purl.obolibrary.org/obo/CHEBI_16480
C0036442	http://dikb.org/ad#C0036442	http://purl.obolibrary.org/obo/CHEBI_16794
C0016564	http://dikb.org/ad#C0016564	http://purl.obolibrary.org/obo/CHEBI_16842
C0034284	http://dikb.org/ad#C0034284	http://purl.obolibrary.org/obo/CHEBI_16898
C0026549	http://dikb.org/ad#C0026549	http://purl.obolibrary.org/obo/CHEBI_17303
C0728893	http://dikb.org/ad#C0728893	http://purl.obolibrary.org/obo/CHEBI_17509
C0041986	http://dikb.org/ad#C0041986	http://purl.obolibrary.org/obo/CHEBI_17659
C0058086	http://dikb.org/ad#C0058086	http://purl.obolibrary.org/obo/CHEBI_17694
C0043314	http://dikb.org/ad#C0043314	http://purl.obolibrary.org/obo/CHEBI_17712
C0005304	http://dikb.org/ad#C0005304	http://purl.obolibrary.org/obo/CHEBI_17750
C0044036	http://dikb.org/ad#C0044036	http://purl.obolibrary.org/obo/CHEBI_17877
C0008203	http://dikb.org/ad#C0008203	http://purl.obolibrary.org/obo/CHEBI_17996
C0376520	http://dikb.org/ad#C0376520	http://purl.obolibrary.org/obo/CHEBI_18248
C0024706	http://dikb.org/ad#C0024706	http://purl.obolibrary.org/obo/CHEBI_18291
C0038836	http://dikb.org/ad#C0038836	http://purl.obolibrary.org/obo/CHEBI_18421
C0028040	http://dikb.org/ad#C0028040	http://purl.obolibrary.org/obo/CHEBI_18723
C0969677	http://dikb.org/ad#C0969677	http://purl.obolibrary.org/obo/CHEBI_22470
